open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-03-06 06:00:00,2316.27000000,2318.32000000,2291.19000000,2291.39000000,4603.93150000,1741244399999,10592035.59355800,5707,3100.12900000,7130826.98132300,0
2025-03-06 07:00:00,2291.36000000,2300.30000000,2282.28000000,2285.89000000,4732.87410000,1741247999999,10853499.98344200,5568,3316.35650000,7605226.50101000,0
2025-03-06 08:00:00,2285.80000000,2301.24000000,2280.60000000,2294.85000000,4930.66450000,1741251599999,11294019.70209400,5576,3556.00290000,8144658.31765600,0
2025-03-06 09:00:00,2295.07000000,2295.09000000,2280.17000000,2284.27000000,4739.28730000,1741255199999,10836626.00659800,5859,3057.29620000,6989915.73066400,0
2025-03-06 10:00:00,2284.29000000,2326.58000000,2280.29000000,2294.09000000,4527.10370000,1741258799999,10388079.21654400,5463,3018.32260000,6924623.79158400,0
2025-03-06 11:00:00,2294.08000000,2299.75000000,2284.70000000,2295.65000000,4045.42290000,1741262399999,9281113.42547000,3923,2904.60200000,6663752.18692200,0
2025-03-06 12:00:00,2295.65000000,2298.05000000,2262.69000000,2268.68000000,4703.66500000,1741265999999,10724163.81155500,4286,3315.33270000,7554237.96961300,0
2025-03-06 13:00:00,2268.73000000,2272.93000000,2244.59000000,2244.59000000,4983.47630000,1741269599999,11271464.85018500,4543,3147.44450000,7119271.74740600,0
2025-03-06 14:00:00,2244.52000000,2254.69000000,2209.18000000,2223.99000000,4779.55570000,1741273199999,10696228.73384700,4280,3190.93130000,7142712.84796500,0
2025-03-06 15:00:00,2223.88000000,2272.22000000,2222.68000000,2256.57000000,5181.24550000,1741276799999,11677445.70233700,4563,3448.65980000,7770470.80524400,0
2025-03-06 16:00:00,2256.70000000,2264.00000000,2223.79000000,2227.00000000,5422.01140000,1741280399999,12185787.45902800,4601,3491.11940000,7849936.72197300,0
2025-03-06 17:00:00,2223.79000000,2227.11000000,2180.44000000,2187.63000000,5274.86920000,1741283999999,11626164.50390400,5423,3640.85030000,8021237.27648600,0
2025-03-06 18:00:00,2187.63000000,2205.31000000,2187.47000000,2198.69000000,5263.55980000,1741287599999,11569005.30024300,4560,3446.75960000,7574873.31905800,0
2025-03-06 19:00:00,2198.68000000,2218.59000000,2183.62000000,2197.72000000,5599.08850000,1741291199999,12305777.70713500,6142,3600.24450000,7909885.95620500,0
2025-03-06 20:00:00,2197.73000000,2213.20000000,2193.91000000,2202.68000000,5694.47780000,1741294799999,12552654.32338600,4719,3652.98450000,8050344.09145300,0
2025-03-06 21:00:00,2203.07000000,2217.92000000,2199.51000000,2211.58000000,4847.00560000,1741298399999,10702622.74245600,4691,3394.67230000,7495634.20853300,0
2025-03-06 22:00:00,2211.58000000,2430.37000000,2198.77000000,2211.20000000,4882.57100000,1741301999999,10809048.10308100,4802,3285.54230000,7273471.60659500,0
2025-03-06 23:00:00,2211.18000000,2217.40000000,2201.57000000,2201.92000000,4668.87710000,1741305599999,10310466.43158500,4456,3180.35930000,7023075.78082600,0
2025-03-07 00:00:00,2201.94000000,2223.40000000,2112.06000000,2120.45000000,4806.65120000,1741309199999,10355963.37975100,4826,3499.73590000,7533371.23330500,0
2025-03-07 01:00:00,2120.65000000,2188.70000000,2112.23000000,2175.46000000,4915.27190000,1741312799999,10606481.41400500,4567,3281.72710000,7072968.46156500,0
2025-03-07 02:00:00,2175.46000000,2179.75000000,2157.26000000,2159.82000000,4791.15660000,1741316399999,10398752.99051900,4180,3093.93200000,6714553.86997800,0
2025-03-07 03:00:00,2159.82000000,2406.67000000,2146.51000000,2147.30000000,5128.06330000,1741319999999,11052094.10840000,4363,3473.12010000,7485354.08247800,0
2025-03-07 04:00:00,2147.30000000,2164.50000000,2146.25000000,2157.55000000,4975.36280000,1741323599999,10722506.75283900,4232,3408.65500000,7344187.97525100,0
2025-03-07 05:00:00,2157.55000000,2181.66000000,2155.20000000,2174.24000000,4578.29520000,1741327199999,9928948.80725000,4110,3502.38000000,7594784.09581500,0
2025-03-07 06:00:00,2174.24000000,2184.01000000,2165.56000000,2181.93000000,4587.83630000,1741330799999,9972681.65104700,4194,3295.15700000,7163380.44441500,0
2025-03-07 07:00:00,2181.93000000,2192.85000000,2178.79000000,2190.51000000,4568.39920000,1741334399999,9987110.83035200,3968,3213.11530000,7022785.42278400,0
2025-03-07 08:00:00,2190.51000000,2194.28000000,2177.72000000,2187.66000000,4941.79220000,1741337999999,10796142.10197900,4141,3531.14330000,7713344.47449300,0
2025-03-07 09:00:00,2187.16000000,2208.24000000,2186.40000000,2193.95000000,4152.24760000,1741341599999,9119760.38792800,3864,2983.83990000,6552183.30110800,0
2025-03-07 10:00:00,2193.46000000,2198.39000000,2186.12000000,2196.35000000,4913.35500000,1741345199999,10774413.44243400,4811,3638.79390000,7978878.75863200,0
2025-03-07 11:00:00,2196.35000000,2206.53000000,2191.86000000,2195.41000000,3931.56360000,1741348799999,8641060.34109900,3621,2518.64390000,5534247.26177900,0
2025-03-07 12:00:00,2195.40000000,2198.69000000,2166.53000000,2178.76000000,5110.66310000,1741352399999,11167588.85190500,4503,3438.39810000,7514959.61711400,0
2025-03-07 13:00:00,2178.75000000,2219.59000000,1522.96000000,2199.42000000,5772.09110000,1741355999999,12674900.34819800,4842,3424.23510000,7519433.92092300,0
2025-03-07 14:00:00,2199.52000000,2248.18000000,2139.25000000,2219.00000000,6746.01880000,1741359599999,14841290.87932600,4948,3749.48800000,8248044.79147300,0
2025-03-07 15:00:00,2219.00000000,2236.85000000,2183.17000000,2209.03000000,5887.86820000,1741363199999,13024765.64582100,5102,3686.72770000,8155234.25653200,0
2025-03-07 16:00:00,2209.02000000,2213.61000000,2146.12000000,2156.08000000,4784.20860000,1741366799999,10409149.72876300,4459,2863.46570000,6226338.61149800,0
2025-03-07 17:00:00,2156.08000000,2182.72000000,2142.91000000,2160.98000000,5343.19350000,1741370399999,11544755.44609900,4597,3828.71360000,8269418.93099400,0
2025-03-07 18:00:00,2160.25000000,2199.00000000,2160.25000000,2195.29000000,5552.85920000,1741373999999,12086571.78393100,4477,3823.69810000,8323134.82968900,0
2025-03-07 19:00:00,2195.29000000,2199.52000000,2163.86000000,2176.80000000,5428.62090000,1741377599999,11853412.53812400,4452,3285.69810000,7171237.60188800,0
2025-03-07 20:00:00,2176.30000000,2186.33000000,2147.87000000,2160.88000000,5443.95620000,1741381199999,11822525.35136100,4562,3933.62500000,8541897.89680700,0
2025-03-07 21:00:00,2160.88000000,2161.59000000,2121.42000000,2139.07000000,5076.77760000,1741384799999,10874812.47946100,4668,3448.27370000,7384078.84894500,0
2025-03-07 22:00:00,2139.18000000,2151.51000000,2120.30000000,2145.28000000,4874.90100000,1741388399999,10412659.61987900,4377,3324.69780000,7099270.31611800,0
2025-03-07 23:00:00,2145.28000000,2145.40000000,2116.91000000,2140.30000000,5332.89410000,1741391999999,11376053.37209400,4299,4159.07540000,8873074.88024600,0
2025-03-08 00:00:00,2140.30000000,2153.07000000,2130.60000000,2151.76000000,5146.05470000,1741395599999,11019137.51336400,5881,3728.08180000,7983927.16243700,0
2025-03-08 01:00:00,2151.76000000,2325.41000000,2111.35000000,2132.65000000,5351.25130000,1741399199999,11411433.30057800,5046,3825.77460000,8151368.04257200,0
2025-03-08 02:00:00,2132.35000000,2145.50000000,2131.42000000,2143.78000000,5185.15210000,1741402799999,11079583.68817400,4294,3812.83010000,8146776.83786000,0
2025-03-08 03:00:00,2143.78000000,2143.82000000,2126.32000000,2140.03000000,3946.52690000,1741406399999,8428576.75649400,3781,2512.65330000,5364991.84591100,0
