open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-03-06 12:00:00,107.21000000,107.29000000,105.41000000,105.82000000,32528.51600000,1741265999999,3459364.23399000,745,20674.17600000,2198092.62073000,0
2025-03-06 13:00:00,105.82000000,106.23000000,105.33000000,105.77000000,38859.19000000,1741269599999,4115315.14714000,916,25614.24600000,2713036.54685000,0
2025-03-06 14:00:00,105.77000000,106.14000000,104.36000000,105.34000000,41329.76600000,1741273199999,4352734.95611000,968,28377.72200000,2987271.74528000,0
2025-03-06 15:00:00,105.35000000,106.70000000,104.95000000,105.35000000,41969.58500000,1741276799999,4443155.76800000,976,23947.12800000,2534928.19559000,0
2025-03-06 16:00:00,105.34000000,105.65000000,103.58000000,103.58000000,40319.71900000,1741280399999,4222645.01012000,927,24835.73100000,2602389.00597000,0
2025-03-06 17:00:00,103.56000000,103.56000000,102.27000000,102.50000000,40127.78600000,1741283999999,4124597.68727000,893,26261.44800000,2698338.37514000,0
2025-03-06 18:00:00,102.49000000,103.06000000,102.14000000,102.68000000,32817.01600000,1741287599999,3369442.19219000,718,22223.21600000,2281363.93189000,0
2025-03-06 19:00:00,102.61000000,104.02000000,102.53000000,103.26000000,32846.85300000,1741291199999,3388085.90023000,747,20796.59500000,2144317.22610000,0
2025-03-06 20:00:00,103.23000000,103.68000000,102.62000000,102.95000000,31362.20400000,1741294799999,3237720.14329000,719,18982.79500000,1959372.75483000,0
2025-03-06 21:00:00,102.95000000,103.71000000,102.73000000,103.48000000,25520.59300000,1741298399999,2632938.97156000,571,17836.48300000,1840343.25190000,0
2025-03-06 22:00:00,103.50000000,104.49000000,103.40000000,103.55000000,31984.89200000,1741301999999,3324086.98731000,743,20073.44400000,2085948.73230000,0
2025-03-06 23:00:00,103.52000000,103.97000000,103.08000000,103.38000000,29406.66500000,1741305599999,3042505.86156000,662,19280.12800000,1994937.12977000,0
2025-03-07 00:00:00,103.39000000,104.17000000,97.83000000,98.16000000,45146.92000000,1741309199999,4544031.93058000,1058,26984.69300000,2713136.13738000,0
2025-03-07 01:00:00,98.18000000,102.20000000,98.04000000,101.27000000,52784.43900000,1741312799999,5298601.49460000,1211,38876.29700000,3901222.52472000,0
2025-03-07 02:00:00,101.30000000,101.40000000,100.64000000,100.78000000,35447.22200000,1741316399999,3580906.10255000,786,20449.85000000,2065695.92118000,0
2025-03-07 03:00:00,100.77000000,101.43000000,100.71000000,100.86000000,30349.24100000,1741319999999,3066974.26962000,662,19539.36900000,1974487.07373000,0
2025-03-07 04:00:00,100.79000000,101.40000000,100.56000000,100.91000000,26803.99900000,1741323599999,2705919.63882000,576,17924.52900000,1809599.83786000,0
2025-03-07 05:00:00,100.93000000,102.09000000,100.73000000,101.65000000,28102.83800000,1741327199999,2854341.23272000,642,19996.72300000,2030327.54660000,0
2025-03-07 06:00:00,101.66000000,102.52000000,101.14000000,102.40000000,27846.68500000,1741330799999,2832639.03771000,593,19046.64200000,1937918.47388000,0
2025-03-07 07:00:00,102.40000000,102.82000000,102.06000000,102.68000000,30520.97900000,1741334399999,3128358.03157000,674,19505.73100000,1999150.84770000,0
2025-03-07 08:00:00,102.69000000,102.93000000,101.99000000,102.82000000,35692.51800000,1741337999999,3656048.89618000,794,23458.65000000,2403115.01552000,0
2025-03-07 09:00:00,102.77000000,104.27000000,102.68000000,103.52000000,36665.90500000,1741341599999,3798171.51314000,840,24464.70100000,2533475.30108000,0
2025-03-07 10:00:00,103.52000000,104.71000000,103.52000000,104.52000000,28375.53200000,1741345199999,2952096.67239000,646,18340.42100000,1907768.28238000,0
2025-03-07 11:00:00,104.54000000,105.29000000,104.05000000,105.13000000,33359.30400000,1741348799999,3491411.03560000,777,23563.64400000,2466063.60920000,0
2025-03-07 12:00:00,105.13000000,105.35000000,103.76000000,104.33000000,33944.72200000,1741352399999,3550948.19350000,806,20790.95200000,2174442.96596000,0
2025-03-07 13:00:00,104.34000000,105.51000000,104.21000000,104.58000000,41610.06300000,1741355999999,4359378.14661000,1005,27518.25300000,2882518.78719000,0
2025-03-07 14:00:00,104.57000000,105.72000000,103.74000000,104.70000000,39645.36300000,1741359599999,4142476.86966000,936,26405.49800000,2758881.25526000,0
2025-03-07 15:00:00,104.70000000,105.22000000,103.67000000,104.22000000,40381.26800000,1741363199999,4219240.55813000,960,25506.31400000,2665924.59819000,0
2025-03-07 16:00:00,104.21000000,104.33000000,102.18000000,102.92000000,50240.80400000,1741366799999,5190737.35821000,1198,28831.96900000,2976357.49968000,0
2025-03-07 17:00:00,102.92000000,104.96000000,102.53000000,104.17000000,41919.70200000,1741370399999,4337023.06100000,979,30589.64500000,3163123.32922000,0
2025-03-07 18:00:00,104.01000000,105.62000000,104.01000000,105.33000000,44715.92400000,1741373999999,4686987.81677000,1164,28640.89000000,3000924.78403000,0
2025-03-07 19:00:00,105.33000000,105.57000000,104.36000000,105.08000000,39546.90200000,1741377599999,4156566.72374000,974,26493.84400000,2784021.24899000,0
2025-03-07 20:00:00,105.04000000,106.59000000,104.50000000,105.70000000,40975.00800000,1741381199999,4317965.54085000,989,29572.79700000,3115473.67857000,0
2025-03-07 21:00:00,105.67000000,105.74000000,103.38000000,104.04000000,45419.36400000,1741384799999,4731821.40111000,1155,29758.06500000,3099967.22552000,0
2025-03-07 22:00:00,104.07000000,104.64000000,103.20000000,104.07000000,41686.39600000,1741388399999,4328594.47453000,1010,26976.48300000,2800764.63132000,0
2025-03-07 23:00:00,104.05000000,104.08000000,102.46000000,103.69000000,34483.20500000,1741391999999,3558163.33455000,819,22119.39600000,2282416.86003000,0
2025-03-08 00:00:00,103.70000000,105.77000000,103.37000000,105.65000000,39245.46100000,1741395599999,4091549.61269000,966,28721.32600000,2994667.06479000,0
2025-03-08 01:00:00,105.64000000,106.00000000,103.03000000,104.59000000,32702.07600000,1741399199999,3418070.10417000,828,22446.69500000,2346592.74120000,0
2025-03-08 02:00:00,104.59000000,105.23000000,104.25000000,105.07000000,28383.35600000,1741402799999,2976740.17777000,677,20140.27800000,2112241.19590000,0
2025-03-08 03:00:00,105.07000000,105.69000000,104.22000000,105.65000000,24883.20600000,1741406399999,2611681.17490000,900,16898.05000000,1773570.31782000,0
