open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-03-07 07:00:00,88169.09000000,88596.24000000,88100.34000000,88301.08000000,121.70117000,1741334399999,10750493.14403600,4653,72.45064000,6398686.59086700,0
2025-03-07 08:00:00,88315.66000000,88550.70000000,18678.80000000,88466.40000000,157.66936000,1741337999999,13750377.87433510,5528,92.64557000,8169666.19452230,0
2025-03-07 09:00:00,88466.40000000,89624.02000000,88236.37000000,88910.83000000,146.35806000,1741341599999,13009100.20167880,5562,93.89772000,8343645.06003480,0
2025-03-07 10:00:00,88910.83000000,89277.82000000,88766.41000000,89246.19000000,136.38879000,1741345199999,12148121.16263920,5067,88.22834000,7858178.21424580,0
2025-03-07 11:00:00,89246.19000000,89409.48000000,88885.06000000,88908.89000000,128.92271000,1741348799999,11486438.91794580,5434,73.85674000,6579848.89592480,0
2025-03-07 12:00:00,88913.52000000,89272.61000000,88367.12000000,89063.56000000,146.38430000,1741352399999,13025991.31567670,6081,86.95561000,7737639.21999680,0
2025-03-07 13:00:00,89063.57000000,95369.50000000,88998.39000000,89494.01000000,167.45312000,1741355999999,15006107.24281700,7142,110.35514000,9892101.20091420,0
2025-03-07 14:00:00,89555.04000000,96791.20000000,18863.00000000,90322.09000000,198.94470000,1741359599999,17831132.44291520,13473,138.57500000,12444188.89641700,0
2025-03-07 15:00:00,90322.09000000,97070.50000000,18863.00000000,88428.58000000,172.00982000,1741363199999,15335079.29331960,11020,98.69591000,8828270.44667090,0
2025-03-07 16:00:00,88428.58000000,94297.80000000,18667.90000000,87149.18000000,159.61890000,1741366799999,13939996.71860420,7058,95.64671000,8387397.95094330,0
2025-03-07 17:00:00,87149.18000000,91100.11000000,18667.90000000,87598.73000000,177.08655000,1741370399999,15463961.39544320,6944,108.61504000,9493344.01136460,0
2025-03-07 18:00:00,87594.94000000,88894.44000000,18667.90000000,88571.92000000,188.51515000,1741373999999,16629186.08676050,7322,116.47056000,10271654.84571180,0
2025-03-07 19:00:00,88571.91000000,88856.01000000,87329.99000000,87733.02000000,177.33676000,1741377599999,15641068.38399370,6636,101.97141000,8991642.58409770,0
2025-03-07 20:00:00,87733.02000000,99043.30000000,18667.90000000,87296.21000000,185.55696000,1741381199999,16295385.43288550,6797,127.75811000,11232129.67250560,0
2025-03-07 21:00:00,87303.99000000,104542.40000000,18575.80000000,86309.44000000,170.17207000,1741384799999,14504777.57417300,7472,108.10562000,9400902.49303980,0
2025-03-07 22:00:00,86309.44000000,88074.50000000,85739.50000000,86774.37000000,175.29766000,1741388399999,15128238.16427710,6470,119.11011000,10277104.58868410,0
2025-03-07 23:00:00,86774.37000000,91106.60000000,18556.20000000,86801.75000000,191.89092000,1741391999999,16404992.13869920,6044,122.49971000,10606190.90654240,0
2025-03-08 00:00:00,86801.75000000,86888.83000000,86539.86000000,86801.88000000,127.86980000,1741395599999,11087312.96784530,4098,76.11409000,6599278.97391080,0
2025-03-08 01:00:00,86801.88000000,86811.45000000,85276.51000000,86087.62000000,162.00789000,1741399199999,13929325.62673470,5337,105.41989000,9057299.96433210,0
2025-03-08 02:00:00,86087.69000000,86323.79000000,85804.27000000,86204.91000000,162.63684000,1741402799999,14009636.70339710,6036,110.47180000,9515711.63662910,0
2025-03-08 03:00:00,86204.73000000,86204.96000000,85540.95000000,86034.34000000,110.75878000,1741406399999,9509522.07120980,3930,70.89899000,6085756.48436580,0
